"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","timepoint","celltype","sample","info"
"HALLMARK_UV_RESPONSE_DN",0.000252315485104728,0.0031539435638091,0.49849310876659,0.74638481336542,1.45892365542834,140,"SYNE1;TGFBR3;RUNX1;CELF2;NEK7;ADD3;IGF1R;AKT3;ATP2B4;ATP2C1;MAP2K5;BCKDHB;CDK13;RASA2;MAPK14;ATXN1;ATRX;MGMT;PTEN;TGFBR2;NIPBL;INPP4B;NOTCH2;BMPR1A;WDR37;DLG1;PIK3CD;PTPRM;ACVR2A;ATRN;ARHGEF9;PRKCA;ANXA4;SPOP;NR3C1;PDLIM5;GRK5;SYNJ2;PHF3;MRPS31;SMAD3;SMAD7;GCNT1;DMAC2L;FYN;DAB2;ZMIZ1;PRDM2;MIOS;DYRK1A;TENT4A;AGGF1","Immediately Post-flight","NK","PBMC","Hallmark"
"HALLMARK_ALLOGRAFT_REJECTION",0.00941594214624553,0.0470797107312277,0.380730400722792,-0.648160218830209,-1.39904879626564,188,"B2M;GZMA;GZMB;RPL39;RPS19;CCL5;RPL9;RPS3A;SRGN;CCL4;CD7;HLA-A;RPS9;PSMB10;IFNGR1;PRF1;IL2RG;KLRD1;NPM1;PTPRC;CD47;ABI1;EIF5A;GPR65;ITK;NCK1;STAT1;IL2RB;STAT4;GBP2;HLA-E;TIMP1;BCL10;CD3D;MRPL3;MAP3K7;ITGB2;TAP1","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_DNA_REPAIR",0.0039029478325622,0.0322117609439764,0.431707695803346,-0.700528543560663,-1.48117292828045,149,"APRT;EDF1;DAD1;POLR2G;ARL6IP1;POLR3GL;DGUOK;GUK1;VPS28;POLR2K;DUT;MPC2;RBX1;GPX4;SDCBP;RNMT;PCNA;TAF10;ADRM1;COX17;POLR1D;POLR2J;TMED2;POLB;TSG101;GTF2A2;SUPT4H1;BCAP31;POLD4;EIF1B;POLR2I;MPG;ITPA;RPA2;POLR2F;MRPL40;POLE4;HPRT1;RALA;SRSF6;TAF13;GTF2B;DCTN4;NME1;CLP1;GTF2H5;NELFE;TAF9;NT5C;POLR2D;HCLS1;TAF12;NME3;SMAD5;POLA1;SNAPC5;RFC2;BOLA2;SURF1;POLR2E;CETN2;TYMS;FEN1;USP11;NCBP2;SSRP1;ERCC5;PNP;RFC4;PRIM1;RRM2B;UPF3B;ZNF707;GTF3C5;UMPS","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_E2F_TARGETS",0.0055772431329638,0.0322117609439764,0.407017918923954,-0.666812365988351,-1.4463718871005,198,"SNRPB;RAN;HMGB2;DEK;LYAR;SYNCRIP;NBN;XRCC6;SMC3;ANP32E;LMNB1;DUT;RAD21;NASP;PCNA;MCM6;STMN1;NAP1L1;PSIP1;CNOT9;CDKN1B;TMPO;NAA38;RANBP1;JPT1;LBR;DCK;RPA2;POP7;TRA2B;POLE4;ATAD2;MLH1;SMC4;UBE2S;SMC1A;HUS1;PA2G4;PHF5A;RFC1;RAD51C;TUBB;USP1;NUP153;NME1;RBBP7;EED;EXOSC8;CDKN2C;MRE11;MTHFD2;SRSF1;RFC2;GSPT1;CDK4;EIF2S1;CTPS1;DCTPP1;PRDX4;CKS1B;PDS5B;PPP1R8;SSRP1;BARD1;PRPS1;CKS2;HMGA1;KPNA2;CTCF;MAD2L1;CHEK1;MCM3;NOLC1;POLD2;TOP2A;MCM5;MCM2;CBX5;PTTG1;CENPM;CCP110;RAD1;SRSF2;WEE1;HELLS;PRKDC;TIMELESS;PLK4;TK1;TUBG1","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.00258749883871707,0.0322117609439764,0.431707695803346,-0.779904814058931,-1.57280795304138,96,"B2M;HLA-C;IFITM2;PSME1;IFITM1;PSME2;LY6E;PSMB9;ELF1;IFITM3;TXNIP;CD47;PSMB8;BST2;IRF1;ISG20;ISG15;UBE2L6;GBP2;SAMD9;TENT5A;PSMA3;GBP4;IRF9;TAP1;NUB1;TMEM140;IFI35;PARP9;EPSTI1","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.00419732337179511,0.0322117609439764,0.407017918923954,-0.658649824092799,-1.42734066944894,197,"B2M;GZMA;CCL5;IFITM2;HLA-B;HLA-A;PSME1;BTG1;CD69;PSME2;PSMB10;LY6E;PSMB9;SPPL2A;IFITM3;TXNIP;PSMB8;BST2;PSMA2;CD38;IRF1;NFKBIA;ISG20;VAMP8;SRI;MT2A;STAT1;IL2RB;PSMB2;STAT4;ISG15;UBE2L6;BPGM;VAMP5;UPP1;PSMA3;GBP4;CASP4;IRF9;TNFAIP3;TAP1;RBCK1;XCL1;IFI35;EPSTI1;RIPK1;ITGB7;ARL4A;KLRK1;PARP14;IRF4;CASP8;AUTS2;LATS2;SLAMF7;SAMD9L;MTHFD2;LYSMD2;IFI44;IFI44L;LAP3;ZBP1;CASP3","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_KRAS_SIGNALING_DN",0.00542438564597623,0.0322117609439764,0.407017918923954,0.609664867328765,1.45111010413488,175,"ZBTB16;PTPRJ;CAMK1D;PRKN;DTNB;SLC16A7;FGGY;KMT2D;TG;COQ8A;SIDT1;CLSTN3;YPEL1;MFSD6;NR6A1;CPEB3;MTHFR;MAST3;STAG3;SPHK2;CHRNG","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_MTORC1_SIGNALING",0.00579811696991575,0.0322117609439764,0.407017918923954,-0.66516420602845,-1.4427968900653,198,"PPIA;CORO1A;GAPDH;CTSC;HSPA5;CXCR4;ACTR3;TPI1;CALR;HSP90B1;TCEA1;ENO1;ARPC5L;HSPE1;PSMA4;PSMD12;BTG2;LDHA;ATP5MC1;TBK1;SDF2L1;PSMD13;TES;BHLHE40;SEC11A;SERP1;CYP51A1;ADIPOR2;GSK3B;HSPA4;IDI1;EBP;NFKBIB;HSPD1;GLRX;PSMA3;PRDX1;UFM1;CCT6A;HSPA9;ITGB2;XBP1;DDIT4;ACTR2;UBE2D3;CACYBP;PSMC4;PSMD14;UCHL5;M6PR;TXNRD1;TUBA4A;PDAP1;EDEM1;HPRT1;RIT1;INSIG1;CCNG1;GMPS;PPP1R15A;HMGCS1;COPS5;PSMC2;G6PD;CANX;MTHFD2;EEF1E1;PGK1;SQSTM1;SC5D;EIF2S2;HMGCR;YKT6","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_MYC_TARGETS_V1",4.94950046225449e-10,1.8927219363148e-08,0.801215574617779,-0.842848409035959,-1.82548763259982,196,"RPS3;RPL18;RPS2;RPS5;RPL14;PPIA;RPS6;RPL34;RPL6;HNRNPC;RACK1;EEF1B2;HNRNPA2B1;RPLP0;SET;RPS10;RPL22;PSMA7;NPM1;HSP90AB1;SLC25A3;HNRNPR;HNRNPA3;RAN;HNRNPA1;SERBP1;PSMB3;SRSF3;PSMA2;SNRPB2;COX5A;LSM7;SNRPD2;PSMD8;HSPE1;PSMA4;SSBP1;DEK;ERH;SNRPG;LDHA;SYNCRIP;PSMB2;XRCC6;PPM1G;SNRPD1;PTGES3;DUT;NDUFAB1;CYC1;CCT3;PCNA;MCM6;NAP1L1;PSMD7;CNBP;UBE2L3;SNRPA1;NHP2;EIF4G2;HSPD1;PSMA6;RANBP1;DDX18;HNRNPU;C1QBP;BUB3;TUFM;PHB;PCBP1;CCT7;DHX15;ILF2;LSM2;TARDBP;PSMC4;PSMD14;EIF4A1;SNRPD3;ODC1;PHB2;EIF4E;TXNL4A;SSB;CCT4;HDDC2;EIF4H;TRA2B;CCT5;MRPL9;EIF3D;HPRT1;ACP1;RRM1;PSMD1;PA2G4;APEX1;TCP1;USP1;MRPL23;POLE3;PWP1;VDAC1;G3BP1;NME1;COPS5;EIF3J;FBL;VBP1;U2AF1;CANX;SF3B3;SRSF1;PSMA1;PGK1;GNL3;GLO1;GSPT1;CDK4;AP3S1;EIF2S1;EIF2S2;TYMS;CTPS1","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",7.57088774525919e-10,1.8927219363148e-08,0.801215574617779,-0.835970784772051,-1.81525538832155,200,"COX6C;NDUFA4;COX8A;COX6A1;COX4I1;COX7A2;ATP5F1E;ATP6V1G1;COX7C;ATP5MC3;COX6B1;ATP5MG;UQCRB;COX5B;ATP5MC2;NDUFB7;NDUFA1;NDUFB2;UQCR11;NDUFB8;NDUFC2;SLC25A3;SLC25A5;COX7B;ATP5F1D;UQCRH;ATP5PF;UQCR10;COX5A;ATP5MF;ATP6V0E1;ATP6V1F;SLC25A6;CYCS;MDH2;ATP5PO;ATP5F1A;UQCRFS1;ATP5PB;NDUFA2;UQCRQ;NDUFV2;ECH1;NDUFA6;LDHA;ATP5F1C;NDUFS6;NDUFS7;ATP6V1H;ATP5MC1;NDUFS4;ATP6V0C;NDUFB4;ATP5F1B;MDH1;BAX;GPX4;OPA1;NDUFA3;NDUFA7;NDUFAB1;CYC1;ACAA2;ATP5PD;NDUFA5;LRPPRC;UQCRC2;SUCLG1;VDAC2;COX17;NDUFB1;ATP6V0B;ISCA1;MRPS12;HSD17B10;LDHB;ISCU;SUPV3L1;TOMM22;ATP5ME;NDUFV1;MRPS30;DLD;HSPA9;NDUFB3;IDH3G;MGST3;NDUFS8;TIMM8B;COX7A2L;POLR2F;PHB2;SUCLA2;ATP6V1E1;MPC1;MRPS22;NDUFS3;PDHB;MRPL34;NDUFA9;MRPL11;TIMM13;NDUFC1;ECHS1;NDUFB6;NDUFS2;SLC25A11;MRPS11;ETFB;SDHD;MRPS15;VDAC1;NDUFA8;NDUFB5;HADHA;TIMM10;PDHA1;SDHC;BDH2;FDX1;SURF1;IDH2;CYB5A;TIMM9;ACADVL","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_UV_RESPONSE_DN",0.000672290814781154,0.0112048469130192,0.477270815362862,0.683248540091643,1.56749676086244,140,"RUNX1;CELF2;TGFBR3;PRKCA;INPP4B;ATP2B4;SYNE1;IGF1R;PIK3CD;AKT3;SMAD3;ATXN1;PRDM2;MAP2K5;GRK5;ABCC1;TENT4A;PRKCE;ADD3;TGFBR2;ZMIZ1;ATRN;CDK13;NEK7;ATP2B1;SYNJ2;PDLIM5;BCKDHB;MGMT;DLG1;PEX14;MAPK14;GCNT1;NOTCH2;ARHGEF9;WDR37;PTPRM","Long-term Post-flight","NK","PBMC","Hallmark"
"HALLMARK_MYC_TARGETS_V1",3.32864300197635e-11,1.66432150098817e-09,0.851339057116899,-0.823845490209086,-2.06777437545197,196,"RPS2;RPL34;RPS3;RPL18;RPS6;RPL14;RPS5;RPL6;RACK1;RPLP0;EIF4A1;RPL22;PABPC1;EEF1B2;HNRNPA1;RPS10;PPIA;HSP90AB1;TRA2B;SET;DDX21;SRSF3;SLC25A3;PSMA7;EIF4G2;NPM1;PCBP1;NAP1L1;RNPS1;PGK1;SERBP1;XRCC6;CANX;PSMD7;EIF3D;CNBP;UBE2L3;SNRPA1;PSMB3;SNRPD2;EIF4H;SYNCRIP;PTGES3;SRSF7;HDGF;ILF2;PABPC4;COX5A;RAN;PSMA4;HNRNPR;SRSF2;EIF3B;DDX18;TUFM;HNRNPA3;TRIM28;YWHAE;RSL1D1;FBL;SSB;PWP1;CCT2;PHB2;UBA2;RRM1;HSPE1;PHB;YWHAQ;SSBP1;MRPL23;IFRD1;PSMA2;SNRPD1;PPM1G;LSM7;EIF1AX;CTPS1;MCM6;NHP2;C1QBP;CCT4;CYC1;LDHA;PA2G4;NDUFAB1;SNRPD3;CCT5;PSMD3;CCT7;PSMB2;POLD2;SF3A1;ACP1;DUT;RANBP1;HSPD1;SNRPB2;HNRNPC;GSPT1;USP1;PRPF31;SNRPA","Immediately Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_APICAL_SURFACE",0.000962979871695521,0.012037248396194,0.477270815362862,0.837338416012991,1.43584759316497,44,"LYN;PLAUR;SULF2;B4GALT1;CROCC;ATP8B1;MAL;FLOT2;CRYBG1;ADIPOR2;NCOA6;APP;IL2RG;IL2RB;GATA3","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.00035107042523405,0.00585117375390083,0.49849310876659,0.735608625810779,1.42983798707765,191,"CD44;GAB2;BCL2;RRP12;BCL11B;B4GALT1;ELF1;SVIL;SH3BP5;NCOR2;IGF1R;ITPK1;ABAT;KDM4B;FOS;TIAM1;SIAH2;RAB31;ABLIM1;RASGRP1;KLF4;AFF1;RETREG1;FAM102A;NRIP1;MED13L;PAPSS2;AREG;TIPARP;TMEM164;ADCY9;FCMR;TGIF2;LRIG1;MAST4;MYBL1;FLNB;SEC14L2;FKBP5;PPIF;RPS6KA2;ISG20L2;SLC7A5;ELOVL5;CHPT1;SLC19A2;SLC24A3;RARA","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_INFLAMMATORY_RESPONSE",0.00666297601026697,0.0380123538392316,0.407017918923954,0.695505975946952,1.35343166335597,193,"ATP2B1;AHR;NAMPT;KLF6;LYN;PIK3R5;PLAUR;CSF3R;NFKB1;RIPK2;CXCL8;PTPRE;SGMS2;PDE4B;AQP9;EREG;GCH1;TLR2;LCP2;SEMA4D;KIF1B;MXD1;PSEN1;PTAFR;IL1B;RNF144B;SLC31A2;NLRP3;ITGA5;IRF1;ACVR2A;PROK2;C5AR1;RASGRP1;ACVR1B;CD55;SLC7A1;ABCA1;RAF1;IL4R;ATP2A2;IFNGR2;GPR132;IL7R;LDLR;CD69;GPR183;IRAK2;BEST1;LCK;PTGER2;CCR7;MSR1;GNAI3;GNA15;ATP2C1;ABI1;CD82;LPAR1;ICAM1","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.0013123880590807,0.013123880590807,0.45505986738723,-0.692674234503437,-1.64580221487182,96,"TXNIP;B2M;HLA-C;CD74;IFI30;PARP14;LAP3;PSME2;CD47;IFITM3;TENT5A;IFITM2;CASP1;GBP4;SAMD9L;BST2;GBP2;STAT2;EPSTI1;NUB1;IFI44L;LY6E;TRAFD1;PSME1;SAMD9;IFI44;IFIH1;PARP9;IFITM1;CASP8;PSMB8;PSMB9;ISG15;MX1;NMI;UBE2L6;CMPK2;TAP1;DDX60;ADAR;IRF2;IFIT3;PARP12;MOV10;TRIM21","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_MYC_TARGETS_V1",0.00158670937408088,0.0132225781173407,0.45505986738723,-0.579966638458611,-1.46632957171995,196,"RPS2;RPS3;HNRNPA2B1;RPL34;RPS6;RPL18;RPS5;RPL6;RPL14;CNBP;RPL22;HNRNPC;RPLP0;EEF1B2;HNRNPU;HNRNPA3;SLC25A3;RACK1;HNRNPA1;PPIA;CANX;SET;HNRNPR;PSMA4;HSP90AB1;SRSF1;EIF4G2;EIF4A1;DEK;SSBP1;SRSF3;NAP1L1;XPO1;RPS10;NPM1;HDGF;TARDBP;PSMB3;SF3B3;RSL1D1;SERBP1;PCBP1;COX5A;PSMB2;PRDX3;DUT;SNRPD2;SNRPA;C1QBP;NDUFAB1;RAN;PSMD7;STARD7;PHB2;EIF2S2;CCT5;MRPL23;LDHA;PTGES3;ILF2;G3BP1;HSPE1;CCT7","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.00684222369106169,0.0380123538392316,0.407017918923954,-0.548335269432614,-1.4024373186887,200,"NDUFA4;SLC25A3;COX4I1;COX6C;COX7C;ATP5MC2;ATP5F1B;UQCRB;COX8A;ATP5F1A;LRPPRC;ATP6V1G1;SLC25A6;ATP5MG;NDUFA1;COX6A1;ATP5F1E;ATP5MC3;COX7A2;ATP5F1C;NDUFB2;NDUFV2;COX5B;COX6B1;NDUFB7;ATP6V0C;ATP5PB;DLD;NDUFS7;NDUFC2;NDUFB8;ATP6V0B;MDH2;COX5A;COX7B;ATP5PD;ATP5PO;ATP5PF;PRDX3;MRPS22;SUCLG1;SDHA;GPX4;UQCRH;SLC25A5;ATP6V1E1;ATP6AP1;MDH1;ATP5F1D;UQCR10;UQCR11;ATP5MF;ECHS1;NDUFS2;ATP6V1F;UQCRFS1;NDUFS1;BCKDHA;NDUFAB1;MRPS30;HADHA;CASP7;IDH3G;TIMM13;ECH1;ETFB;PHB2;NDUFS8;NDUFA6;NDUFB1;NDUFB5;NDUFA7;LDHA;UQCRQ;IDH2;NNT;MRPL15;AFG3L2;NDUFS6;COX7A2L;NDUFB4;VDAC2;BAX;ACADM;HSD17B10;NDUFV1;FH;TIMM8B;ISCU;LDHB;ATP5MC1;TOMM22;ATP1B1;COX17;TIMM9;PDHB;NDUFB3","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.000150420604754514,0.00376051511886284,0.518848077743792,0.742077794699245,1.44443773991253,197,"ATP2B1;CD44;NAMPT;SLC2A3;CD83;KLF6;FOSB;PLAUR;NFKB1;IRS2;RIPK2;NFAT5;PTPRE;B4GALT1;PDE4B;PER1;MCL1;TRIB1;TNFAIP3;NR4A2;TNFAIP8;FOSL1;NFIL3;GCH1;BCL6;TLR2;SOD2;KYNU;TNFAIP2;SGK1;MXD1;IL1B;RELB;FOS;LITAF;G0S2;ETS2;SQSTM1;IRF1;NFE2L2;DUSP1;KLF4;BTG1;ABCA1;CFLAR;EHD1;PPP1R15A;CCNL1;NINJ1;IFNGR2;TANK;IL7R;LDLR;NFKB2;CD69;AREG;TIPARP;JUN;GPR183;FOSL2;KDM6B;MAP3K8;KLF2;REL;ATF3","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_UV_RESPONSE_DN",8.41756722755914e-06,0.000420878361377957,0.593325476396405,0.790125993175548,1.50287317071517,140,"ATP2B1;FYN;RUNX1;NFKB1;CELF2;PRKCE;ZMIZ1;PRKCA;ATXN1;NR1D2;INPP4B;SIPA1L1;TGFBR2;MAP2K5;IGF1R;PRDM2;ANXA2;DLG1;GRK5;RASA2;ABCC1;NR3C1;DUSP1;PEX14;ACVR2A;SLC7A1;SDC2;TGFBR3;WDR37;ATP2B4;TENT4A;ATRN;AKT3;LDLR;CDK13;NIPBL;APBB2;SFMBT1;MGMT;SPOP;DYRK1A;MAPK14;PTPRM;SYNE1;ATP2C1;PPARG;TOGARAM1;LPAR1;SYNJ2;BCKDHB;SMAD3;SCAF8;PTEN","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.00567970603937342,0.0380123538392316,0.407017918923954,0.822738409379138,1.39957721795581,41,"CTNNB1;NUMB;ADAM17;RBPJ;TCF7;NCOR2;LEF1;MAML1","Long-term Post-flight","CD14 Mono","PBMC","Hallmark"
"HALLMARK_HYPOXIA",0.00190919364115987,0.0238649205144983,0.45505986738723,-0.662932590059151,-1.53328207684388,192,"S100A4;CDKN1C;BTG1;KLF6;TPI1;GAPDH;DUSP1;PGK1;ENO1;MT2A;HSPA5;PLAC8;PRDX5;MYH9;FOS;CXCR4;PNRC1;ZFP36;MIF;HMOX1;ANXA2;RORA;CHST2;PPP1R15A;BCL2;MXI1;TNFAIP3;ISG20;PIM1;LDHA;NAGK;CDKN1B;JUN;FOSL2;BNIP3L;NDST2;CDKN1A;DDIT4;PFKL;IDS;PLIN2;GLRX;DDIT3;KLHL24;KDM3A;CITED2;GRHPR;GALK1;HEXA;PRKCA;RRAGD;FAM162A;SLC2A3;TGFBI;NFIL3;NOCT","Immediately Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_MTORC1_SIGNALING",0.00348451290920099,0.0248893779228642,0.431707695803346,-0.645402987103381,-1.4901409181218,198,"CORO1A;IFI30;PPIA;TPI1;GAPDH;FGL2;PGK1;ENO1;ITGB2;CFP;SERP1;SQSTM1;HSPA5;PRDX1;CXCR4;PSMA4;EIF2S2;CALR;HSP90B1;HSPA9;RPN1;ACTR2;TCEA1;SLC9A3R1;PPP1R15A;IDI1;HSPE1;CACYBP;GGA2;ATP5MC1;M6PR;CANX;TUBA4A;PSMA3;SDF2L1;MAP2K3;SEC11A;EBP;EDEM1;NFKBIB;RIT1;LDHA;CCNG1;PSMD12;CYP51A1;ACSL3;BTG2;PDAP1;CCT6A;CDKN1A;ARPC5L;DDIT4;STIP1;PFKL;PSMC2;GLA;SYTL2;G6PD;GLRX;DDIT3;HSPA4;SLC1A5;PSMD13;MTHFD2;XBP1;PSMC4;HSPD1;YKT6;COPS5;SLC2A3;SLC7A5;PSME3;PSMC6;IFRD1;NFIL3;ACLY;SHMT2;TXNRD1;SQLE;UBE2D3;PSMB5;RDH11","Immediately Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_MYC_TARGETS_V1",1.52176651823949e-13,7.60883259119745e-12,0.943632225232838,-0.870203418025997,-2.00491657739079,196,"RPL34;RPS2;RPS3;RPS6;RPL18;RPL14;RPL6;RPS5;RACK1;EEF1B2;RPL22;PPIA;RPLP0;PABPC1;RPS10;EIF4A1;HSP90AB1;NAP1L1;PSMA7;SLC25A3;PGK1;HNRNPA1;SET;PTGES3;SRSF3;PCBP1;SRSF7;EIF4H;PSMB3;XRCC6;PSMA4;COX5A;SNRPB2;PSMD8;LSM7;SNRPA1;UBE2L3;NPM1;PSMD7;CNBP;DDX18;SRSF2;SSBP1;PSMA2;EIF2S2;SNRPD1;SERBP1;PPM1G;CYC1;DDX21;DEK;SNRPD2;CCT5;TRA2B;EIF3D;RAN;PSMA6;NDUFAB1;SSB;TCP1;TUFM;PSMB2;PRDX3;CBX3;HSPE1;VDAC1;MRPL23;PHB2;EIF4G2;CCT7;HNRNPR;TXNL4A;PHB;HNRNPC;CANX;YWHAE;NCBP2;PWP1;ERH;ILF2;RSL1D1;CCT4;CCT2;DUT;HNRNPD;ACP1;RANBP1;EIF1AX;NHP2;PABPC4;LDHA;SNRPG;SF3B3;YWHAQ;RNPS1;TRIM28;VBP1;UBA2;FBL;APEX1;USP1;C1QBP;SYNCRIP;EIF4E;GSPT1;BUB3;EIF3J;PRPF31;SNRPD3;SF3A1;PA2G4;PSMC4;NOP56;RAD23B;NME1;POLE3;PCNA;MRPS18B;RRM1;PRDX4;HSPD1;MCM6;COPS5;EXOSC7;CCT3;AIMP2;PSMC6;IFRD1;G3BP1;PSMA1;GLO1;RUVBL2;PSMD3","Immediately Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",9.35017442968076e-08,2.33754360742019e-06,0.704975715167238,-0.788627820071769,-1.82839984486293,200,"ATP5F1E;COX4I1;SLC25A6;COX7C;UQCRB;NDUFA4;ATP6V0C;COX8A;ATP5MG;COX6A1;SLC25A3;COX6B1;COX6C;ATP5MC2;ATP6V1G1;COX7A2;ATP6V0B;COX5B;SLC25A5;UQCR11;NDUFS6;ATP5F1B;COX7B;NDUFA1;NDUFB7;ATP5MF;GPX4;ATP5PO;UQCRH;ATP5F1D;ATP5MC3;NDUFC2;NDUFB8;NDUFB2;UQCRFS1;COX5A;UQCR10;ATP5F1A;VDAC2;BAX;ATP6V1F;ATP5ME;ATP6V0E1;NDUFA6;ECH1;UQCRC1;CYC1;NDUFS7;HSPA9;ATP5PF;NDUFB4;CYCS;NDUFV2;NDUFA3;NDUFA2;ETFB;MDH2;MGST3;ATP6V1E1;NDUFB3;NDUFB6;NDUFAB1;ATP6V1H;UQCRQ;ATP5PD;MDH1;PRDX3;LDHB;VDAC1;ISCU;SDHB;SDHA;PHB2;TOMM22;ATP5PB;NDUFC1;ATP5MC1;NDUFB1;ACAA1;NDUFA7;NDUFB5;IDH3B;POLR2F;ATP6AP1;UQCRC2;LDHA;NDUFS2;CYB5R3;SURF1;ATP5F1C;NDUFV1;MRPS12;TIMM13;TCIRG1;HSD17B10;TIMM10;GRPEL1;NDUFS8;AFG3L2;ECI1;HADHB;OAT;SDHD;ECHS1;ACO2;CASP7;COX7A2L;IDH3G;IDH2;SDHC;ACAA2;SLC25A11;HADHA;MRPS15;NDUFS3;NDUFA5;TIMM17A;FDX1","Immediately Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_P53_PATHWAY",0.00298651622387679,0.0248893779228642,0.431707695803346,-0.659323213613608,-1.52492704338528,193,"S100A4;RPS12;RPL18;RPL36;RACK1;IFI30;BTG1;S100A10;HINT1;TXNIP;FOS;VAMP8;NINJ1;UPP1;HMOX1;IER5;CTSD;BAX;TOB1;TGFB1;SLC3A2;CASP1;PPP1R15A;MKNK2;LDHB;ISCU;CEBPA;CCNK;DNTTIP2;CD81;PLXNB2;ADA;CCNG1;DCXR;TAP1;MAPKAPK3;SERTAD3;PRMT2;JUN;BTG2;XPC;CDKN1A;DDIT4;DDIT3;IRAK1;POM121;RXRA;RPS27L;PLK3;PCNA;MXD4;FAM162A;DEF6;CCND3;BLCAP;RAB40C;ZFP36L1;TRIAP1;RALGDS;CD82","Immediately Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_UV_RESPONSE_DN",0.000797841113059278,0.0132973518843213,0.477270815362862,0.697996762642238,1.56142019392111,140,"NOTCH2;ATP2B1;ATXN1;PTEN;CELF2;PDLIM5;MAPK14;NEK7;SIPA1L1;NIPBL;RUNX1;PRKCE;ADD3;MAP2K5;NFKB1;FYN;PHF3;ZMIZ1;ACVR2A;WDR37;ATRX;DLG1;CDK13;KCNMA1;NR3C1;ATRN;IGF1R;BCKDHB;GCNT1;ATP2C1;SPOP;SYNE1;MGMT;MIOS;RASA2;SMAD7;DYRK1A;PRKAR2B;LPAR1;ANXA4;ARHGEF9;SCAF8;VAV2;AGGF1;ABCC1;TGFBR2;MAGI2;CDC42BPA","Immediately Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_UV_RESPONSE_UP",0.00324827735066148,0.0248893779228642,0.431707695803346,-0.681590453681357,-1.54485503522154,156,"JUNB;CDKN1C;BTG1;TMBIM6;HLA-F;BID;SQSTM1;IRF1;NFKBIA;SOD2;FOS;MGAT1;HMOX1;ATP6V1F;PPP1R2;RHOB;AP2S1;EIF5;DDX21;ARRB2;RPN1;DNAJA1;BSG;GRINA;MRPL23;PRPF3;ACAA1;TUBA4A;SELENOW;TAP1;PPT1;GRPEL1;BTG2;PDAP1;CLTB;STIP1;PSMC3;SULT1A1;RASGRP1;IL6ST;CREG1;CDC34;POLE3;FOSB;UROD;YKT6;STARD3;CCND3;DNAJB1;DGAT1;FKBP4;STK25;PPAT;PRKCD","Immediately Post-flight","CD16 Mono","PBMC","Hallmark"
"HALLMARK_ADIPOGENESIS",0.00954847843349519,0.03978532680623,0.380730400722792,-0.631577028864451,-1.43697786117263,198,"UBC;COX6A1;COX8A;SOD1;COX7B;APLP2;ATP5PO;CHCHD10;NDUFB7;DDT;UQCR11;UQCR10;GPX4;TALDO1;TKT;REEP5;DHRS7;MDH2;GHITM;UCP2;MGST3;CYC1;TOB1;ECH1;UQCRQ;ETFB;CAT;ARL4A;IFNGR1;CCNG2;SUCLG1;IDH3G;NDUFAB1;ATP1B3;UQCRC1;PRDX3;ACAA2;UBQLN1;PLIN2;DNAJC15;ECHS1;PDCD4;SDHC;DLD;PPP1R15B;SQOR;DRAM2;CMPK1;GRPEL1;NDUFA5;SCP2;MRPL15;CD302;DNAJB9;CPT2;JAGN1;SLC25A1;NDUFS3;ABCA1;PFKL;ACLY;SLC1A5;CD151","Long-term Post-flight","CD16 Mono","PBMC","Hallmark"
