"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","timepoint","celltype","sample","info"
"ATF2_UP.V1_UP",0.50561797752809,0.767045454545455,0.14551614609036,-0.408547323484371,-0.965756579514304,164,"S100A4;IL32;CD3D;LTB;GZMK;CD8A;NFKBIB;BRAP","Immediately Post-flight","CD8 T","PBMC","C6"
"BCAT_BILD_ET_AL_UP",0.0379814287731752,0.266009852216749,0.321775918075361,-0.748731269951415,-1.39178627079574,43,"RPL37A;RPL27A;EEF2;B4GALT1;CALR;ACTN4","Immediately Post-flight","CD8 T","PBMC","C6"
"CAMP_UP.V1_UP",0.658227848101266,0.818680709534368,0.134273452883202,-0.372965557998617,-0.905609614833959,193,"RPL18A;CCL5;CYBA;GAS5;ATP5MC2;COX8A;PPIB;HSPA9;COPE;IFITM1;MT2A;FOS;TBC1D15;PDIA3;SLC25A5;HMGB2;ARF1;HSPA5;MDH2;IFRD1;PPP1R15A;TMED9;CD74;P4HB;HAX1;MAGOH;APOBEC3C;PRMT1;ATP5F1B;PMAIP1;ATP5F1A;URM1;ATF4","Immediately Post-flight","CD8 T","PBMC","C6"
"CYCLIN_D1_UP.V1_UP",0.16,0.474653520602735,0.271288554688953,-0.484979241340558,-1.1596870045487,173,"NKG7;CD52;MYL6;PPIB;TGFB1;IFITM1;NDUFB7;EIF5A;UBXN1;HNRNPA0;SNRPC;SPOCK2;HSD17B10;SUPT5H;MSN;PTS;PTMS;GCHFR;REEP5;BIN1;DNASE2;ST3GAL4","Immediately Post-flight","CD8 T","PBMC","C6"
"ESC_V6.5_UP_EARLY.V1_DN",0.188172043010753,0.508064516129032,0.241339976815091,-0.479650727165862,-1.12223254951177,149,"B2M;S100A4;JUNB;S100A6;ANXA1;CD37;YES1","Immediately Post-flight","CD8 T","PBMC","C6"
"HINATA_NFKB_IMMU_INF",0.487804878048781,0.767045454545455,0.155241966228839,-0.597172844811788,-0.990291617675293,15,"NFKBIA;IRF1;CD83","Immediately Post-flight","CD8 T","PBMC","C6"
"HINATA_NFKB_MATRIX",0.440993788819876,0.762344675037408,0.165656695205483,-0.642565130262781,-1.04573892629968,11,"RAC1;ARHGDIA","Immediately Post-flight","CD8 T","PBMC","C6"
"IL2_UP.V1_UP",0.522727272727273,0.767045454545455,0.143758989039275,-0.400507152164515,-0.956500331896727,171,"CD52;JUNB;CD69;DUSP2;USP36;KLF6;SLC2A3;FOS;CCDC85B;RGCC;FLT3LG;AP3M2;GADD45B;PTPN7","Immediately Post-flight","CD8 T","PBMC","C6"
"LEF1_UP.V1_UP",0.440251572327044,0.762344675037408,0.166933848713193,-0.414389955452537,-0.98851458997733,180,"S100A4;CXCR4;CST7;CRIP1;VIM;LGALS1;EMP3;GZMB;SLC2A3;PRF1;RGCC","Immediately Post-flight","CD8 T","PBMC","C6"
"PDGF_ERK_DN.V1_DN",0.932291666666667,0.968149038461539,0.0978773277424561,-0.356522962911646,-0.82664466012611,142,"BTG1;JUNB;ZFP36L2;DUSP1;NFKBIA;PER1;DNAJB1;PNRC1;JUN;IL2RG;GTF2B;PPM1A;TBCC;THAP11;RNF139;BCL10;FAM89B;BCL7B;CEBPB;PDE4A;NFIL3;CDK2AP2;HAUS3;MOGS;NCAPH2;SMAD7","Immediately Post-flight","CD8 T","PBMC","C6"
"PGF_UP.V1_DN",0.514792899408284,0.767045454545455,0.148261500475107,-0.401103204404011,-0.958409410733194,176,"S100A4;TNFAIP3;CTSW;LY6E;RPS4Y1;RELB;GYPC;RAB5C;NCR3;ALOX5AP;CFAP20","Immediately Post-flight","CD8 T","PBMC","C6"
"RB_DN.V1_DN",0.52020202020202,0.767045454545455,0.135002033828631,-0.431430784026047,-0.9647032654618,114,"RPS2;PSME1;SARAF;PSME2;PSMB10;CDC42SE2;BST2;HSPA5;FLNA;DDIT4;EIF4E;S1PR5;BHLHE40;NFIL3;TUBA4A;BCCIP;DYNLL1;DDIT3;MYADM;FURIN","Immediately Post-flight","CD8 T","PBMC","C6"
"RB_P107_DN.V1_UP",0.120117967093227,0.395799446974626,0.287805130535564,-0.547113356114345,-1.23400213960995,126,"PTMA;S100A4;DYNLT1;DUSP1;SIVA1;CD81;RRM1;ANAPC11;MCM6;BEX2;COL6A2;HMGN2;NXT1;ETHE1;STMN1;NELFE;PCNA","Immediately Post-flight","CD8 T","PBMC","C6"
"RB_P130_DN.V1_UP",0.75,0.84375,0.110122263835536,-0.385962366176407,-0.870768694809045,124,"CYBA;HINT1;SNRPB;LITAF;SELENOH;SDF2L1;POLR2I;ZBTB17;EFTUD2;OXLD1;ELOF1;CARD19;EIF1B;GFER;LSM4;CUEDC2;POLD2;ZNF428;GPN3;DCTPP1;NSMCE1","Immediately Post-flight","CD8 T","PBMC","C6"
"SIRNA_EIF4GI_UP",0.618556701030928,0.817532982481436,0.12384217120105,-0.428481806780391,-0.920115145096659,91,"HLA-B;ZFP36L2;EIF3K;PSME1;SLC25A5;EID1;SLC25A3;CAMLG;UQCRC2;HSPB1;BTG2;CSDE1;ATP5F1A;CCT4;NDUFS8","Immediately Post-flight","CD8 T","PBMC","C6"
"VEGF_A_UP.V1_UP",0.635220125786164,0.818680709534368,0.136490437780413,-0.386686183058537,-0.922428086555755,180,"NKG7;IL32;LTB;LY6E;ID2;RELB;ITM2A;ISG20;IRS2;PSMB8;DENND3;DDIT4;ARL4C;ETFB;APOBEC3G;CD5;HMCES;NINJ1;UBE2L6;CFAP410;DDIT3","Immediately Post-flight","CD8 T","PBMC","C6"
"ATF2_S_UP.V1_UP",0.77841726618705,0.921934865900383,0.042077210988939,-0.402730911445661,-0.828923347763065,175,"IL32;S100A4;PSMB9;DDX6;USP9Y;BCL7C;APOL6;UPP1;CHCHD7;CD8A;ADRB2;APAF1;TMEM156;PTGDS;PCSK1N","Long-term Post-flight","CD8 T","PBMC","C6"
"ATF2_UP.V1_UP",0.606886657101865,0.841079136690648,0.053347785067549,-0.449575264420593,-0.920637819538593,164,"IL32;CD3D;S100A4;GZMK;LTB;MNAT1;DNAJC15;ICAM2;BRAP;PIN1;ZNF639","Long-term Post-flight","CD8 T","PBMC","C6"
"BCAT_BILD_ET_AL_UP",0.197552447552448,0.525879050526938,0.128142916898415,-0.724979598055135,-1.26101731713646,43,"RPL27A;RPL37A;CALR","Long-term Post-flight","CD8 T","PBMC","C6"
"BCAT_GDS748_DN",0.862608695652174,0.940269541778976,0.0460457683018055,-0.406761914213425,-0.711215689313318,44,"VPS13B;MYBL1;ARL6IP1;MZT2A;ZNF273;CHMP4A;KLHL9;MLH1;TENT5A;ZNF32;DDIT4;CPLANE1;BMPR1A;PDHA1","Long-term Post-flight","CD8 T","PBMC","C6"
"BMI1_DN.V1_DN",0.428998505231689,0.802779381077121,0.072003313661988,-0.518235745938101,-1.03918957220855,127,"S100A4;PDCD4;IFITM1;PRDX2;TSPO;IFI6;ECH1;CREM;BST2;CHMP2B;ARHGAP12;SSBP2;API5;TRAPPC6A;ETFB;SNX4;KANSL3;DYNLT3;NENF;SH3BGRL","Long-term Post-flight","CD8 T","PBMC","C6"
"BMI1_DN_MEL18_DN.V1_DN",0.223214285714286,0.543884892086331,0.108820126769161,-0.574873256779216,-1.15625906387104,138,"S100A4;PDCD4;IFITM1;ID2;PRDX2;LY6E;DUSP2;IFI6;GNPTAB;CREM;BST2;UBE2L6;API5;DPM3;ETFB;SAYSD1;KANSL3;DYNLT3;TSFM;IRF9;KLHL2;RNF115","Long-term Post-flight","CD8 T","PBMC","C6"
"BRCA1_DN.V1_UP",0.865293185419968,0.940269541778976,0.0416556773979467,-0.390764458437082,-0.764339209569207,109,"CD3D;USP9Y;ZNF682;TENT5C","Long-term Post-flight","CD8 T","PBMC","C6"
"CAHOY_ASTROGLIAL",0.229299363057325,0.543884892086331,0.11146266692298,-0.617810931572455,-1.19267479904215,95,"ANXA1;EMP3;TSPO;BST2;ATP8A1;PRSS23;MSN;TIMP1;TDG;MRPS6;CCNG1","Long-term Post-flight","CD8 T","PBMC","C6"
"CAMP_UP.V1_DN",0.570236439499305,0.831982032565974,0.0547939500773363,-0.45471386665083,-0.949239972200466,196,"TMSB4X;RPL7;CALM1;HINT1;ANXA1;SEPTIN7;PTPRC;GLS;ID2;NAP1L1;CLK1;HSPA8;HSP90AA1;SERINC1;BZW1;PTBP3;EIF4E;RALGAPA1;USP38;RNF138;DYNLL1;ATP8A1;TSC22D1;SRRM1;PLEK;ARHGAP5;DCAF6;SNRPA;MFN1","Long-term Post-flight","CD8 T","PBMC","C6"
"CAMP_UP.V1_UP",0.147679324894515,0.458278424964419,0.133554954557592,-0.585391428547188,-1.21587375253793,193,"RPL18A;CCL5;CYBA;GAS5;ATP5MC2;COX8A;IFITM1;TBC1D15;PPIB;HMGB2;MT2A;COPE;HSPA5;OCIAD1;SLC25A5;ATP5F1A;PCMTD1;MDH2;HSP90B1;IVNS1ABP;ATXN7L3B;RCHY1;ATP5F1B;ACSL4;STAT4;HAX1;RAPGEF2;SNW1;WAPL;HNRNPU;APOBEC3C;UFM1;MYC;PRMT1;SELENOS;MAGOH;TMED9;SSR3;NDUFV1;ILF2;KANSL3;NDUFB5;VAMP4;MTHFD2;RBCK1;OXA1L;UPP1;ANKRA2;TAF1D;TMEM116;CZIB;NSUN3;HSPA9;NME1;COPZ1;IFITM3;PYCR2;NDUFS2;GLRX;KANSL1","Long-term Post-flight","CD8 T","PBMC","C6"
"CSR_EARLY_UP.V1_DN",0.752623688155922,0.917715335880447,0.0454967810085007,-0.416750697690179,-0.833697323890224,122,"TXNIP;ARRDC3;CDKN1B;CIRBP;ATF7IP;HBP1;LRIG2;FBXO38;TENT5C;LTN1;C2CD5;HEBP2;ELMOD2;IP6K2;GTPBP8;DCP1B;YEATS2;NDUFAF7;NPHP3;ZNF226;ZNF585B;ING4;RNF20;ZNF302;MPPE1;ZNF337;ACYP1;CYP2R1;WEE1;AKIP1;MOSPD2","Long-term Post-flight","CD8 T","PBMC","C6"
"CSR_EARLY_UP.V1_UP",0.842578710644678,0.940269541778976,0.0403295396423143,-0.393004922869154,-0.792725301561853,150,"NCL;CEMIP2;ACTR3;PHF20L1;CCDC59;DNTTIP2;TRMT10C;PTPN12;VTA1;ZNF800;EMC6;REST;ADRM1;NUP54;NIFK;USP12;ELOC;UAP1;NMD3;TDG;DIS3;SRP72;UBE2N;ILF2;GTPBP4;MAPRE1;C8orf76;DNAJA1;C21orf91;TXNDC12;TIMM23;TFG;NRIP1;SMAD7;YOD1;POLE3;UTP3;HMGA1;CHUK;CTPS1;THAP12;SREK1IP1;SEC24A;NSG1;NIP7;NET1;EIF4A3;DDX21;GNL2;CD274","Long-term Post-flight","CD8 T","PBMC","C6"
"CSR_LATE_UP.V1_UP",0.572262773722628,0.831982032565974,0.0568864160475701,-0.463635998723031,-0.944522989476755,155,"LYAR;DRAP1;MT2A;ALKBH7;EIF5A;PSMD14;HERC4;GTF3C6;TIMP1;YEATS4;EXOSC9;HAT1;S1PR1;ELOC;EEF1E1;HMGB1;MT1X;BHLHE40;SNRPA1;JPT1;DNAJB11;ILF2;NUDC;CMC2;MAPRE1;SLF1;PSMD2;PARP11;PDCL3;AHSA1;TUBA4A;IMP4;PSMC3;ZWILCH;MT1F;UMPS;POLE3;POLR3K;CTPS1;SRM;HAUS2;PRIM1;NSG1;MCM3;SLC25A11;YIPF3;COPS3;FKBP1A;FARSB;DTYMK;RRM2;CLSPN;CASP2;DCBLD1;NUP88;FEN1;NMB;DCTPP1;RPF2;ASB6","Long-term Post-flight","CD8 T","PBMC","C6"
"CTIP_DN.V1_UP",1,1,0.0340463727579649,-0.313887761316751,-0.620617576183941,115,"IFI6;KLRC4;ZNF253;LAIR2;NCR1;CTLA4;KLHL28;DDIT3;GEMIN7","Long-term Post-flight","CD8 T","PBMC","C6"
"CYCLIN_D1_UP.V1_DN",0.783861671469741,0.921934865900383,0.0418238690062304,-0.401908350849864,-0.826423977779231,174,"S100A4;BTG1;CXCR4;PUM2;PIK3R1;USP9X;ATF2;VAMP2;HERC1;SCAF11;RYK;PDCD2;WTAP;UCP2;TPM3;EMC2;LMAN2;SART3;ACAA2;MFAP3;ATR;PTPN4;MATK;GET3;TUBA4A;ZNF266;MT1F;UMPS;SNAPC1;RAB9A;AP3B1;PAFAH1B3;SYPL1;CLP1","Long-term Post-flight","CD8 T","PBMC","C6"
"CYCLIN_D1_UP.V1_UP",0.53314121037464,0.831982032565974,0.0596037042575973,-0.472649236198481,-0.971138025945395,173,"NKG7;CD52;MYL6;IFITM1;PPIB;NDUFB7;HNRNPA0;EIF5A;UBXN1;HSD17B10;MSN;SNRPC;COX17;REEP5;ARCN1;TAP1;BIN1;GCHFR","Long-term Post-flight","CD8 T","PBMC","C6"
"EGFR_UP.V1_DN",0.705128205128205,0.882577687213449,0.0461379160269737,-0.423160080235788,-0.871326213193027,179,"CYBA;PDCD4;ID2;PRKACB;PTBP2;ZNF107;TBL1XR1;ALG13;ATF7IP;PHF20;IFI6;NDUFA5;ZNF43;ANGEL2;BST2;SPTBN1;CADM1;TMEM106B;BTG3;GALC;CLK4;LTN1;DCAF6;ZNF273;EIF2S3;FANCL;POT1;BRIP1;IFI44;ENPP4;NUP205;NRIP1;PCMTD2;TAF12;SMAD7;TRIM24","Long-term Post-flight","CD8 T","PBMC","C6"
"EIF4E_UP",0.614533965244866,0.841079136690648,0.0572461135202885,-0.464009221495585,-0.89971845347083,96,"ATP5MF;MDH2;VPS28;TMEM230;TAF11;C6orf226;TUFM;DNPH1;BHLHE40;ZNRD2;PFDN2;CHCHD1;NUDCD2;DPY30;C16orf91;JOSD1;AHSA1;MRPL17;FBXO4;PPCS;PTS;GTF2H5;UBFD1;NTPCR;ACYP1;EIF4A3;ISOC2;NPM3;BOLA1","Long-term Post-flight","CD8 T","PBMC","C6"
"ERBB2_UP.V1_DN",0.351617440225035,0.692246835443038,0.0791316651768349,-0.51419873121496,-1.06800460407182,193,"CHD1;ID2;BRWD1;MYBL1;PTBP2;STK17A;SS18;ZNF107;CEBPZ;DNAJB14;UBA6;ALG13;CCDC59;IFI6;GOLGA4;SMC3;SMARCA5;ZNF43;ZNF267;USP16;RALGAPA1;BST2;RECQL;RNF138;BTG3;TOPBP1;RIF1;SSB;ZNF430;ANKRD12;DBF4;RTCA;TAF2;WDR43;MYC;ACTR6;LIN7C;EMC2;LTN1;TRMT61B;HSPA13;HAUS3;C2CD5;RRP15;IFIT5;CLIC3;EIF2S3;RANBP6;AASDHPPT;ZNF84;LPGAT1;TMED5;ICE1;IFI44;ATR;TAF1D;ZBTB10;RRN3;IFT57","Long-term Post-flight","CD8 T","PBMC","C6"
"ESC_J1_UP_EARLY.V1_DN",0.477761836441894,0.831982032565974,0.0646484568421928,-0.488801295195414,-1.00096467535044,164,"ANXA1;LTB;UXT;BRWD1;GBP2;SPCS3;JUNB;CIRBP;CCDC59;USP38;LLPH;RECQL;BLOC1S4;MED6;GBP1;UHRF1BP1L;NIFK;BMS1;PTPN22;MYC;PHB;DIMT1;ZBP1;ANXA5;GID8;RELB;RIOK2;ZFP36;PPCS;ENTPD4;KTI12;STK4;GSPT2;MRPS11;TSPYL4;TRPS1;ZBTB21;DNAJC30;BAG5;BCL3","Long-term Post-flight","CD8 T","PBMC","C6"
"ESC_J1_UP_EARLY.V1_UP",0.790229885057471,0.921934865900383,0.0413209506074822,-0.401153353879496,-0.822027218922171,166,"GZMA;RPL22;PIK3R1;DENND6A;CD47;CDKN1B;DHRS7;TXNDC16;GADD45B;CARD19;ETFRF1;TEX264;DRAM2;DMAC2L;PCMTD2;ASCL2;PRXL2C;TRAFD1;PIGC","Long-term Post-flight","CD8 T","PBMC","C6"
"ESC_J1_UP_LATE.V1_DN",0.566523605150215,0.831982032565974,0.0564118388217596,-0.462705180853115,-0.948649176066222,163,"CORO1A;UXT;XRCC5;PPIL4;ANKRD10;CIRBP;SYNCRIP;ECH1;DDX3Y;STAT4;NIFK;BMS1;POLA1;MYC;PHB;BHLHE40;TAF13;WDR75;PIK3R4;PASK;MRPL18;RIOK2;PIH1D1;NAA10;CLTB;PPCS;STK4;HARS2;POLR3K;ZFP62;GSPT2;ITGB7;PPP4R1;TRPS1;EXOSC1;BCL3;GEMIN2;ZCCHC10;MED11","Long-term Post-flight","CD8 T","PBMC","C6"
"ESC_J1_UP_LATE.V1_UP",0.936781609195402,0.967495760316563,0.0333826959919392,-0.359464651499218,-0.736600417060187,166,"SRGN;ID2;CD55;VAMP8;ARAP2;CTSC;MYO6;GADD45B","Long-term Post-flight","CD8 T","PBMC","C6"
"ESC_V6.5_UP_EARLY.V1_DN",0.319880418535127,0.671748878923767,0.0875697115548511,-0.537419870691987,-1.08449474571961,149,"B2M;S100A4;ANXA1;S100A6;YES1;CD37;GBP2;JUNB;PNRC2","Long-term Post-flight","CD8 T","PBMC","C6"
"ESC_V6.5_UP_LATE.V1_DN",0.548850574712644,0.831982032565974,0.0580983576873206,-0.465632470643348,-0.955788068438582,169,"S100A4;ANXA1;S100A6;FAM169A;ECH1;CAAP1;BIRC6;TIMP1;FASTKD2;UFM1;POLA1;MYC;PHB;SEPTIN1;DIMT1;PDE12;WDR75;RBM43;RIOK2;CD38;CLTB","Long-term Post-flight","CD8 T","PBMC","C6"
"GCNP_SHH_UP_EARLY.V1_UP",0.11444921316166,0.393289114319157,0.155241966228839,-0.610116133033937,-1.25087461921263,163,"LUC7L2;CNOT2;PUM2;RBM39;NAP1L1;PLCG2;STAG2;COX7B;TOP2B;CLIP4;CD55;STRN3;FIP1L1;MCM6;RLIM;ANKRD13C;RBBP6;DNAJC3;LBR;RYK;PDS5B;TNPO1;ATL2;ZNF101;STYX;RGCC;MRPL9;MLLT10;SEC62;VHL;SRSF10;DCAF1;GPATCH2;TBP;RC3H2;VPS4B;RNF103;MRPL50;AFF4;GNL3;UQCC1;BEX4;ABCB10;SRSF1;SEH1L;TINF2;RRM1;CD2BP2;GTF2H1;PRMT9;NABP1;PPP1CB;XPO1","Long-term Post-flight","CD8 T","PBMC","C6"
"GCNP_SHH_UP_LATE.V1_DN",0.788489208633094,0.921934865900383,0.041488040200221,-0.401525611046308,-0.823518581197531,167,"CD52;PSMB8;RBBP6;MRPL3;GNPTAB;MAP3K2;ANXA7;S100A11;EIF6;REX1BD;UBE2V2;S1PR1;KPNA1;POLD4;NUDT1;ADRB2;ARAF;IRF9;SSBP4;PIP5K1A;FAM111A;DDA1;NECAP2;ITGAE;B3GAT3","Long-term Post-flight","CD8 T","PBMC","C6"
"GCNP_SHH_UP_LATE.V1_UP",0.233093525179856,0.543884892086331,0.103958471559957,-0.555180238605814,-1.14270310253829,175,"NPM1;PTPRC;COX7B;TOP2B;PSME4;TM9SF3;CLIP4;ATAD2B;SACM1L;MOB1A;GBP2;DDX3X;STRN3;SERPINB9;MCM6;EIF2A;RLIM;IVNS1ABP;ARIH1;CREM;LBR;RYK;GALNT3;MIOS;COPB1;TARDBP;HNRNPU;EIF3A;YTHDF3;ABCE1;MAGOH;CASP4;PBDC1;MPHOSPH10;SRSF10;DCAF1;USP39;ZFX;MAP3K7;MIS18BP1;MRPL18;VPS4B;CASD1;GNL3;CFDP1;IDH2;GFM2;NAA15;SRSF1;RRM1;SSX2IP;UFD1;XPO1;SQOR;FANCM;SMC4;METAP1","Long-term Post-flight","CD8 T","PBMC","C6"
"GLI1_UP.V1_UP",0.869158878504673,0.940269541778976,0.0489954089862481,-0.407783743695329,-0.664701756920413,24,"SAR1A;YBX1;TRIM23;M6PR;STAU1;TXNDC12;JCHAIN;PRKD3;WEE1;PLPP6","Long-term Post-flight","CD8 T","PBMC","C6"
"HINATA_NFKB_MATRIX",0.888030888030888,0.948033707865169,0.0494904866135495,-0.435854065173834,-0.651248993574268,11,"RAC1","Long-term Post-flight","CD8 T","PBMC","C6"
"HOXA9_DN.V1_DN",0.666666666666667,0.871005342399223,0.048701086452153,-0.435297773192812,-0.896318859085453,179,"CST7;CRIP1;PSIP1;SAR1A;UBE2E3;TBL1XR1;GADD45GIP1;ATAD2;ECH1;STAM;TES;GNA13;CPNE3;DCTN4;PDK1;LMAN1;SPON2;METTL16;BHLHE40;SSR3;SLC38A1;TEX264;NUTF2;ERO1A;CYP51A1;ITGA4;KCTD20;FANCL;RGS1;HMGCS1;NME4;ERG28;NELFE","Long-term Post-flight","CD8 T","PBMC","C6"
"IL15_UP.V1_DN",0.618571428571429,0.841079136690648,0.0522693317499306,-0.444487605495599,-0.911310753950196,165,"PDCD4;CLEC2B;TXNIP;PNRC1;ZBTB44;SNRPN;EVI2A;HBP1;ATP8A1","Long-term Post-flight","CD8 T","PBMC","C6"
"IL21_UP.V1_UP",0.781294964028777,0.921934865900383,0.0419081748591401,-0.406129650853537,-0.830982683635383,160,"NKG7","Long-term Post-flight","CD8 T","PBMC","C6"
"IL2_UP.V1_DN",0.631654676258993,0.84668605541099,0.0516355964484201,-0.440768443502596,-0.907214329451304,175,"PDCD4;CLEC2B;TXNIP;PNRC1;PPP2R5C;UTY;EVI2A;HBP1;TMEM140;PLEK","Long-term Post-flight","CD8 T","PBMC","C6"
"KRAS.DF.V1_DN",0.97841726618705,0.991196244648108,0.0313490001730997,-0.345204127485693,-0.708312562024721,171,"KDM6A;DUSP2;LCP1;RNMT;ALG13;NUP153;CD2;TMEM168;THUMPD1;HUS1;AUTS2;SMAP1;TSPYL1;GPATCH2;NUP42;ADRB2;NCR1;SMAD7;MPC1;HMGN3;PRELID3B","Long-term Post-flight","CD8 T","PBMC","C6"
"LEF1_UP.V1_UP",0.494285714285714,0.831982032565974,0.0628003977812234,-0.477574457888854,-0.983794389893001,180,"S100A4;CST7;GZMB;CXCR4;CRIP1;EMP3;LGALS1;VIM;PRF1;APOBEC3G;MSN;NR3C1;ZNF22;RGCC;AUTS2;ZNF350","Long-term Post-flight","CD8 T","PBMC","C6"
"LTE2_UP.V1_DN",0.547116736990155,0.831982032565974,0.0572461135202885,-0.462787166151462,-0.95833848160051,185,"CHD1;IFITM1;LGALS1;PSMB9;PTBP2;TSPO;DUSP2;ZNF107;PSPC1;DNAJB14;USP25;ALG13;IFI6;CASP8;ZNF43;BST2;SAMD9;MTMR6;NUP58;CBLL1;ISG15;UBE2L6;BTG3;HERC5;PHF11;RIF1;PRSS23;ARHGAP12;NCBP1;LTN1;RNF6;HSPA13;ZNF273;N4BP2L2;IFIT5;ZMYM2;ZNF84;LPGAT1;UGCG;POT1;CSTF2T;TAP1;IFI44;RRN3;IFI35;IRF9;NRIP1;SYTL2;TAF12","Long-term Post-flight","CD8 T","PBMC","C6"
"MEK_UP.V1_DN",0.845934379457917,0.940269541778976,0.037848772270503,-0.385479642506867,-0.794201577230147,176,"PDCD4;IFITM1;ID2;TOP2B;MYBL1;PTBP2;ZNF107;LSM7;AQR;ALG13;IFI6;GOLGA4;CASP8;ZNF43;ANGEL2;RALGAPA1;BST2;STXBP3;ISG15;UBE2L6;GALC;TAF2;MYC;ACTR6;LIN7C;LTN1;AUTS2;DCAF6;IFIT5;ZNF84;LPGAT1;INSIG2;POT1;TAP1;IFI44;ZBTB10;IFT57;IFI35;MOCS2;IRF9;RSBN1;NRIP1","Long-term Post-flight","CD8 T","PBMC","C6"
"MEL18_DN.V1_DN",0.534431137724551,0.831982032565974,0.0613026075396207,-0.477536468021868,-0.959596398736595,139,"CRIP1;STK17B;IFITM1;ID2;LY6E;DUSP2;IFI6;CREM;BST2;UBE2L6;TRAPPC6A;KANSL3;TSFM;TENT5A;SH3BGRL;MAF;VPS8;IRF9","Long-term Post-flight","CD8 T","PBMC","C6"
"MTOR_UP.N4.V1_DN",0.517985611510791,0.831982032565974,0.0609039347452418,-0.477250671681177,-0.979254357265829,171,"RPS28;CD52;PDCD4;TXNIP;LTB;PNRC1;CHIC2;BRWD1;CLK1;REL;TRAT1;CCDC28A;SYF2;BTG2;ATF7IP;EVI2A;GCC2;ANGEL2;FBXL4;HBP1;SOS2;CRBN;DCAF16;SENP7;YPEL5;TRIM23;ZNF682;CLK4;IKZF2;S1PR1;ZNF394;EVI2B;ANXA5;ADPRM;RCOR3;BRIP1;HSD17B11;MIS18BP1","Long-term Post-flight","CD8 T","PBMC","C6"
"NFE2L2.V2",0.728167281672817,0.905418527869489,0.0379271467108098,-0.406446694690961,-0.889427574512961,402,"PPIA;SUB1;GPCPD1;SRGN;ATP5MC3;FTL;NAP1L1;GPR174;NDUFC2;FTH1;TM9SF3;SF1;LRPPRC;SRI;RPL22L1;CYCS;ZNF326;OSTF1;STAT4;METAP2;C1orf21;KPNA5;NFE2L2;SLCO4C1;AKR1B1;ZNF430;DBF4;ASF1A;CFAP97;TXNRD1;ZNF143;UBE2N;NUTF2;PARL;MTHFD2;RTKN2;BRIP1","Long-term Post-flight","CD8 T","PBMC","C6"
"P53_DN.V1_UP",0.915134370579915,0.960891089108911,0.0337507376805299,-0.368799086046435,-0.762628195142752,182,"ANXA1;YES1;PRDX2;UQCRH;BIRC2;SNHG3;IRF1;RRAS2;CDKN2D;RABGAP1L;BCL10;SH3GLB1","Long-term Post-flight","CD8 T","PBMC","C6"
"P53_DN.V2_DN",0.963963963963964,0.984806428049671,0.0341204536062472,-0.357705803305619,-0.716798569216808,134,"GZMM;RAB8B;HP1BP3;HNRNPA0;GNA13;C1orf21;PTPN11;FRS2;ITGA4;NFKBIB;TP53TG1;PTGDS;TAF12","Long-term Post-flight","CD8 T","PBMC","C6"
"PDGF_ERK_DN.V1_DN",0.847305389221557,0.940269541778976,0.0400031517498194,-0.392562735361367,-0.788807672472963,142,"BTG1;ZFP36L2;PNRC1;IL2RG;PPM1A;CDKN1B;DNAJB1;MORC3;JUNB;LRRC40;PPP1R10;DNAJB9;BCL10;TBCC;THAP11;MYC;ARF6;HAUS3;RNF139;SLC3A2;CDK2AP2;DYRK2;NFKBIA;TMED5;BPGM;FAM89B;SMAD7;GTF2B;UNC50","Long-term Post-flight","CD8 T","PBMC","C6"
"PDGF_UP.V1_DN",0.637636080870918,0.84868464284932,0.0547939500773363,-0.45142591063068,-0.892557432972108,115,"GNLY;EVI2A;GABPB1-IT1;CCNT1;BHLHE40;DCAF1;LY75;BPGM","Long-term Post-flight","CD8 T","PBMC","C6"
"PDGF_UP.V1_UP",0.926536731634183,0.96748863137492,0.0359208664409425,-0.372404945820112,-0.748209273562857,141,"KDM6A;SERINC1;CLDND1;ATAD2B;MOB1A;DNAJA2;ANXA7;GLOD4;MADD;LSM1;TRIP12;FAM3C;ZNF460;LRPAP1;SLC20A1;UAP1;MBTPS1;ZNF394;SNRNP40;ETFB;SNRPD3;ZBTB24;ATF6;RANBP6;FDX1;IFNAR1;JOSD1;SNRNP35;THOC2;AREG;PSMC3;DDIT4;TAF12;PSMC6;AGFG1;NRAS;NDUFS1;DEGS1;UTP3","Long-term Post-flight","CD8 T","PBMC","C6"
"PGF_UP.V1_DN",0.780313837375178,0.921934865900383,0.0415717899246479,-0.40190806822885,-0.828048971958845,176,"S100A4;CTSW;RPS4Y1;LY6E;GYPC;DDX3Y;NCR3;NCAM1;CREBZF;USP9Y;ALOX5AP","Long-term Post-flight","CD8 T","PBMC","C6"
